symbol,strategy,date,year,imm_ret,imm_r,imm_bars,imm_exit,imm_risk,waited,trigger,zone,chain_ret,chain_r,reentries,wait_bars,w_risk,w_ret,w_r,w_bars,w_exit,wflat_ret,wflat_r
BHEL,S1,2026-08-26,2026,1.3711257057264636,0.19587510081806608,15,timeout,7.000000000000001,True,A_cross_then_IB,M10,-4.789336947927254,-0.5801741890902619,0.0,3.0,8.2549983056591,-4.789336947927254,-0.5801741890902619,5.0,ema10,-7.000000000000001,-1.0
BHEL,S1,2026-08-27,2026,2.1004990135778008,0.3000712876539712,14,timeout,7.000000000000001,True,A_cross_then_IB,M10,-4.789336947927254,-0.5801741890902619,0.0,2.0,8.2549983056591,-4.789336947927254,-0.5801741890902619,5.0,ema10,-7.000000000000001,-1.0
BHEL,S1,2026-08-28,2026,-7.000000000000001,-1.0,11,stop,7.000000000000001,True,B_IB_at_M10,M10,-4.789336947927254,-0.5801741890902619,0.0,1.0,8.2549983056591,-4.789336947927254,-0.5801741890902619,5.0,ema10,-7.000000000000001,-1.0
BHEL,S1,2026-08-31,2026,3.1297620443089826,0.44710886347271106,12,timeout,7.000000000000001,True,B_IB_at_M10,M10,-3.975732072861425,-1.0,0.0,7.0,3.975732072861425,-3.975732072861425,-1.0,3.0,stop,1.4295596034124944,0.2042228004874992
BHEL,S1,2026-09-01,2026,2.900584795321632,0.4143692564745187,11,timeout,7.000000000000001,True,B_IB_at_M10,M10,-3.975732072861425,-1.0,0.0,6.0,3.975732072861425,-3.975732072861425,-1.0,3.0,stop,1.4295596034124944,0.2042228004874992
BHEL,S1,2026-09-02,2026,1.8758684576192601,0.2679812082313224,10,timeout,7.000000000000001,True,B_IB_at_M10,M10,-3.975732072861425,-1.0,0.0,5.0,3.975732072861425,-3.975732072861425,-1.0,3.0,stop,1.4295596034124944,0.2042228004874992
BHEL,S1,2026-09-03,2026,2.041289723961947,0.2916128177088494,9,timeout,7.000000000000001,True,B_IB_at_M10,M10,-3.975732072861425,-1.0,0.0,4.0,3.975732072861425,-3.975732072861425,-1.0,3.0,stop,1.4295596034124944,0.2042228004874992
BHEL,S1,2026-09-04,2026,4.377743504567562,0.6253919292239369,8,timeout,7.000000000000001,True,B_IB_at_M10,M10,-3.975732072861425,-1.0,0.0,3.0,3.975732072861425,-3.975732072861425,-1.0,3.0,stop,1.4295596034124944,0.2042228004874992
BHEL,S1,2026-09-07,2026,4.204666587705792,0.6006666553865417,7,timeout,7.000000000000001,True,B_IB_at_M10,M10,-3.975732072861425,-1.0,0.0,2.0,3.975732072861425,-3.975732072861425,-1.0,3.0,stop,1.4295596034124944,0.2042228004874992
BHEL,S1,2026-09-08,2026,1.4295596034124944,0.20422280048749897,6,timeout,7.000000000000001,True,B_IB_at_M10,M10,-3.975732072861425,-1.0,0.0,1.0,3.975732072861425,-3.975732072861425,-1.0,3.0,stop,1.4295596034124944,0.2042228004874992
BHEL,S1,2026-09-09,2026,2.4214202561117526,0.3459171794445354,5,timeout,7.000000000000001,True,B_IB_at_M10,M10,-3.374187935034806,-1.0,0.0,2.0,3.374187935034806,-3.374187935034806,-1.0,1.0,stop,2.064965197215772,0.2949950281736817
BHEL,S1,2026-09-10,2026,2.064965197215772,0.29499502817368156,4,timeout,7.000000000000001,True,B_IB_at_M10,M10,-3.374187935034806,-1.0,0.0,1.0,3.374187935034806,-3.374187935034806,-1.0,1.0,stop,2.064965197215772,0.2949950281736817
BHEL,S1,2026-09-11,2026,6.552016470873187,0.9360023529818824,3,timeout,7.000000000000001,False,,,,,,,,,,,,,
BHEL,S1,2026-09-15,2026,7.135898684851425,1.0194140978359174,2,timeout,7.000000000000001,False,,,,,,,,,,,,,
BHEL,S2,2025-06-02,2025,-7.000000000000002,-1.0,40,stop,7.000000000000001,False,,,,,,,,,,,,,
BHEL,S2,2025-06-04,2025,-7.000000000000006,-1.0,38,stop,7.000000000000001,False,,,,,,,,,,,,,
BHEL,S2,2025-06-06,2025,-7.000000000000004,-1.0,34,stop,7.000000000000001,False,,,,,,,,,,,,,
BHEL,S2,2025-06-09,2025,-7.000000000000006,-1.0,33,stop,7.000000000000001,False,,,,,,,,,,,,,
BHEL,S2,2025-06-16,2025,-7.000000000000002,-1.0,30,stop,7.000000000000001,False,,,,,,,,,,,,,
BHEL,S2,2025-06-17,2025,-7.000000000000002,-1.0,32,stop,7.000000000000001,False,,,,,,,,,,,,,
BHEL,S2,2025-06-18,2025,-7.000000000000001,-1.0,35,stop,7.000000000000001,False,,,,,,,,,,,,,
BHEL,S2,2025-06-20,2025,-7.000000000000008,-1.0,25,stop,7.000000000000001,True,B_IB_at_M10,M10,-0.5218399690761368,-0.2917814880855827,0.0,15.0,1.7884615384615337,-0.5218399690761368,-0.2917814880855827,1.0,ema10,-7.0000000000000036,-1.0000000000000004
BHEL,S2,2025-11-14,2025,-7.000000000000004,-1.0,37,stop,7.000000000000001,False,,,,,,,,,,,,,
BHEL,S2,2025-11-25,2025,-6.999999999999999,-1.0,8,stop,7.000000000000001,True,A_cross_then_IB,M10,-0.5369608018614641,-0.216794334441392,0.0,15.0,2.476821192052994,-0.5369608018614641,-0.216794334441392,1.0,ema10,-7.000000000000006,-1.0000000000000007
BHEL,S2,2025-11-28,2025,-7.000000000000002,-1.0,5,stop,7.000000000000001,True,A_cross_then_IB,M10,-0.5369608018614641,-0.216794334441392,0.0,12.0,2.476821192052994,-0.5369608018614641,-0.216794334441392,1.0,ema10,-7.000000000000006,-1.0000000000000007
BHEL,S2,2025-12-01,2025,-7.000000000000004,-1.0,26,stop,7.000000000000001,True,A_cross_then_IB,M10,-0.5369608018614641,-0.216794334441392,0.0,11.0,2.476821192052994,-0.5369608018614641,-0.216794334441392,1.0,ema10,-7.000000000000006,-1.0000000000000007
BHEL,S3,2025-06-19,2025,-7.000000000000009,-1.0,30,stop,7.000000000000001,True,B_IB_at_M10,M10,-0.5218399690761368,-0.2917814880855827,0.0,16.0,1.7884615384615337,-0.5218399690761368,-0.2917814880855827,1.0,ema10,-7.0000000000000036,-1.0000000000000004
BHEL,S3,2025-06-20,2025,-7.000000000000008,-1.0,25,stop,7.000000000000001,True,B_IB_at_M10,M10,-0.5218399690761368,-0.2917814880855827,0.0,15.0,1.7884615384615337,-0.5218399690761368,-0.2917814880855827,1.0,ema10,-7.0000000000000036,-1.0000000000000004
BHEL,S3,2025-07-03,2025,-7.000000000000011,-1.0,15,stop,7.000000000000001,True,B_IB_at_M10,M10,-0.5218399690761368,-0.2917814880855827,0.0,6.0,1.7884615384615337,-0.5218399690761368,-0.2917814880855827,1.0,ema10,-7.0000000000000036,-1.0000000000000004
BHEL,S3,2025-07-07,2025,-7.000000000000002,-1.0,13,stop,7.000000000000001,True,B_IB_at_M10,M10,-0.5218399690761368,-0.2917814880855827,0.0,4.0,1.7884615384615337,-0.5218399690761368,-0.2917814880855827,1.0,ema10,-7.0000000000000036,-1.0000000000000004
BHEL,S3,2025-07-08,2025,-7.000000000000002,-1.0,12,stop,7.000000000000001,True,B_IB_at_M10,M10,-0.5218399690761368,-0.2917814880855827,0.0,3.0,1.7884615384615337,-0.5218399690761368,-0.2917814880855827,1.0,ema10,-7.0000000000000036,-1.0000000000000004
BHEL,S3,2025-07-11,2025,-7.000000000000011,-1.0,10,stop,7.000000000000001,False,,,,,,,,,,,,,
BHEL,S3,2025-07-14,2025,-7.000000000000002,-1.0,8,stop,7.000000000000001,False,,,,,,,,,,,,,
BHEL,S3,2025-07-15,2025,-7.000000000000008,-1.0,8,stop,7.000000000000001,False,,,,,,,,,,,,,
BHEL,S3,2025-07-16,2025,-7.000000000000008,-1.0,7,stop,7.000000000000001,False,,,,,,,,,,,,,
BHEL,S3,2025-07-17,2025,-7.000000000000011,-1.0,10,stop,7.000000000000001,False,,,,,,,,,,,,,
BHEL,S3,2025-07-18,2025,-7.000000000000002,-1.0,5,stop,7.000000000000001,False,,,,,,,,,,,,,
BHEL,S3,2025-07-21,2025,-7.000000000000011,-1.0,8,stop,7.000000000000001,False,,,,,,,,,,,,,
BHEL,S3,2025-07-22,2025,-7.000000000000002,-1.0,7,stop,7.000000000000001,False,,,,,,,,,,,,,
BHEL,S3,2025-07-23,2025,-7.000000000000009,-1.0,6,stop,7.000000000000001,False,,,,,,,,,,,,,
BHEL,S3,2025-07-24,2025,-7.000000000000008,-1.0,9,stop,7.000000000000001,False,,,,,,,,,,,,,
BHEL,S3,2025-07-29,2025,-7.0000000000000036,-1.0,6,stop,7.000000000000001,False,,,,,,,,,,,,,
BHEL,S3,2025-07-30,2025,-7.000000000000009,-1.0,7,stop,7.000000000000001,False,,,,,,,,,,,,,
BHEL,S3,2025-08-04,2025,-7.000000000000011,-1.0,2,stop,7.000000000000001,False,,,,,,,,,,,,,
BHEL,S3,2025-08-05,2025,-7.000000000000006,-1.0,1,stop,7.000000000000001,False,,,,,,,,,,,,,
BHEL,S3,2025-08-06,2025,-7.000000000000011,-1.0,12,stop,7.000000000000001,False,,,,,,,,,,,,,
BHEL,S3,2025-09-19,2025,21.000000000000025,3.0,34,target,7.000000000000001,True,B_IB_at_M10,M10,3.864908787380341,-1.4361561326312415,2.0,14.0,1.293043732265061,-1.293043732265061,-1.0,1.0,stop,20.99999999999999,2.9999999999999982
BHEL,S3,2025-09-23,2025,20.999999999999996,2.9999999999999982,31,target,7.000000000000001,True,B_IB_at_M10,M10,3.864908787380341,-1.4361561326312415,2.0,12.0,1.293043732265061,-1.293043732265061,-1.0,1.0,stop,20.99999999999999,2.9999999999999982
BHEL,S3,2025-09-24,2025,21.000000000000018,3.0,30,target,7.000000000000001,True,B_IB_at_M10,M10,3.864908787380341,-1.4361561326312415,2.0,11.0,1.293043732265061,-1.293043732265061,-1.0,1.0,stop,20.99999999999999,2.9999999999999982
BHEL,S3,2025-09-30,2025,21.000000000000014,3.0,27,target,7.000000000000001,True,B_IB_at_M10,M10,3.864908787380341,-1.4361561326312415,2.0,7.0,1.293043732265061,-1.293043732265061,-1.0,1.0,stop,20.99999999999999,2.9999999999999982
BHEL,S3,2025-10-01,2025,21.000000000000043,3.0000000000000018,62,target,7.000000000000001,True,B_IB_at_M10,M10,3.864908787380341,-1.4361561326312415,2.0,6.0,1.293043732265061,-1.293043732265061,-1.0,1.0,stop,20.99999999999999,2.9999999999999982
BHEL,S3,2025-10-08,2025,21.000000000000032,3.0,22,target,7.000000000000001,True,B_IB_at_M10,M10,3.864908787380341,-1.4361561326312415,2.0,2.0,1.293043732265061,-1.293043732265061,-1.0,1.0,stop,20.99999999999999,2.9999999999999982
BHEL,S3,2025-10-09,2025,21.000000000000036,3.0,21,target,7.000000000000001,True,B_IB_at_M10,M10,3.864908787380341,-1.4361561326312415,2.0,1.0,1.293043732265061,-1.293043732265061,-1.0,1.0,stop,20.99999999999999,2.9999999999999982
BHEL,S3,2025-10-10,2025,21.000000000000004,3.0,19,target,7.000000000000001,True,B_IB_at_M10,M10,5.157952519645402,-0.4361561326312414,1.0,8.0,1.7061120833155525,-1.7061120833155525,-1.0,1.0,stop,20.999999999999986,2.9999999999999973
BHEL,S3,2025-10-15,2025,21.00000000000002,3.0000000000000018,16,target,7.000000000000001,True,B_IB_at_M10,M10,5.157952519645402,-0.4361561326312414,1.0,5.0,1.7061120833155525,-1.7061120833155525,-1.0,1.0,stop,20.999999999999986,2.9999999999999973
BHEL,S3,2025-10-16,2025,21.000000000000036,3.0,15,target,7.000000000000001,True,B_IB_at_M10,M10,5.157952519645402,-0.4361561326312414,1.0,4.0,1.7061120833155525,-1.7061120833155525,-1.0,1.0,stop,20.999999999999986,2.9999999999999973
BHEL,S3,2025-10-28,2025,21.000000000000004,3.0,45,target,7.000000000000001,True,A_cross_then_IB,None,6.864064602960955,0.5638438673687586,0.0,6.0,12.173697365891186,6.864064602960955,0.5638438673687586,12.0,ema10,-7.000000000000008,-1.0000000000000009
BHEL,S3,2025-12-08,2025,-7.000000000000016,-1.0,27,stop,7.000000000000001,True,A_cross_then_IB,M10,-0.5369608018614641,-0.216794334441392,0.0,6.0,2.476821192052994,-0.5369608018614641,-0.216794334441392,1.0,ema10,-7.000000000000006,-1.0000000000000007
BHEL,S3,2025-12-10,2025,-7.000000000000006,-1.0,25,stop,7.000000000000001,True,A_cross_then_IB,M10,-0.5369608018614641,-0.216794334441392,0.0,4.0,2.476821192052994,-0.5369608018614641,-0.216794334441392,1.0,ema10,-7.000000000000006,-1.0000000000000007
BHEL,S3,2025-12-11,2025,-7.000000000000009,-1.0,18,stop,7.000000000000001,True,A_cross_then_IB,M10,-0.5369608018614641,-0.216794334441392,0.0,3.0,2.476821192052994,-0.5369608018614641,-0.216794334441392,1.0,ema10,-7.000000000000006,-1.0000000000000007
BHEL,S3,2025-12-17,2025,-7.000000000000011,-1.0,21,stop,7.000000000000001,True,B_IB_at_M10,M10,-2.5230728429985803,-1.0,0.0,8.0,2.5230728429985803,-2.5230728429985803,-1.0,7.0,stop,-6.9999999999999964,-0.9999999999999994
BHEL,S3,2025-12-18,2025,-7.0000000000000036,-1.0,20,stop,7.000000000000001,True,B_IB_at_M10,M10,-2.5230728429985803,-1.0,0.0,7.0,2.5230728429985803,-2.5230728429985803,-1.0,7.0,stop,-6.9999999999999964,-0.9999999999999994
BHEL,S3,2025-12-19,2025,-7.000000000000011,-1.0,12,stop,7.000000000000001,True,B_IB_at_M10,M10,-2.5230728429985803,-1.0,0.0,6.0,2.5230728429985803,-2.5230728429985803,-1.0,7.0,stop,-6.9999999999999964,-0.9999999999999994
BHEL,S3,2025-12-24,2025,-7.000000000000014,-1.0,9,stop,7.000000000000001,True,B_IB_at_M10,M10,-2.5230728429985803,-1.0,0.0,3.0,2.5230728429985803,-2.5230728429985803,-1.0,7.0,stop,-6.9999999999999964,-0.9999999999999994
BHEL,S3,2025-12-29,2025,-6.9999999999999964,-1.0,7,stop,7.000000000000001,True,B_IB_at_M10,M10,-2.5230728429985803,-1.0,0.0,1.0,2.5230728429985803,-2.5230728429985803,-1.0,7.0,stop,-6.9999999999999964,-0.9999999999999994
BHEL,S3,2026-01-08,2026,-7.000000000000008,-1.0,6,stop,7.000000000000001,False,,,,,,,,,,,,,
BHEL,S3,2026-01-09,2026,-7.000000000000006,-1.0,5,stop,7.000000000000001,False,,,,,,,,,,,,,
BHEL,S3,2026-01-12,2026,-7.0000000000000036,-1.0,7,stop,7.000000000000001,False,,,,,,,,,,,,,
BHEL,S3,2026-01-13,2026,-7.000000000000008,-1.0,4,stop,7.000000000000001,False,,,,,,,,,,,,,
BHEL,S3,2026-01-14,2026,-7.000000000000002,-1.0,5,stop,7.000000000000001,False,,,,,,,,,,,,,
BHEL,S3,2026-01-16,2026,-7.000000000000011,-1.0,4,stop,7.000000000000001,False,,,,,,,,,,,,,
BHEL,S3,2026-01-28,2026,-7.000000000000004,-1.0,2,stop,7.000000000000001,False,,,,,,,,,,,,,
BHEL,S3,2026-01-29,2026,-7.0000000000000036,-1.0,1,stop,7.000000000000001,False,,,,,,,,,,,,,
BHEL,S3,2026-01-30,2026,21.000000000000025,3.0,49,target,7.000000000000001,False,,,,,,,,,,,,,
BHEL,S3,2026-02-02,2026,-7.000000000000006,-1.0,20,stop,7.000000000000001,False,,,,,,,,,,,,,
BHEL,S3,2026-02-03,2026,-7.000000000000011,-1.0,8,stop,7.000000000000001,False,,,,,,,,,,,,,
BHEL,S3,2026-02-04,2026,-7.0000000000000036,-1.0,18,stop,7.000000000000001,False,,,,,,,,,,,,,
BHEL,S3,2026-02-05,2026,-7.000000000000002,-1.0,17,stop,7.000000000000001,False,,,,,,,,,,,,,
BHEL,S3,2026-02-06,2026,-7.000000000000004,-1.0,4,stop,7.000000000000001,False,,,,,,,,,,,,,
BHEL,S3,2026-02-09,2026,-6.999999999999999,-1.0,3,stop,7.000000000000001,False,,,,,,,,,,,,,
BHEL,S3,2026-02-10,2026,-7.000000000000009,-1.0,33,stop,7.000000000000001,False,,,,,,,,,,,,,
BHEL,S3,2026-02-11,2026,-7.000000000000006,-1.0,32,stop,7.000000000000001,False,,,,,,,,,,,,,
BHEL,S3,2026-02-12,2026,20.999999999999993,2.9999999999999982,39,target,7.000000000000001,False,,,,,,,,,,,,,
BHEL,S3,2026-02-16,2026,-7.000000000000004,-1.0,27,stop,7.000000000000001,False,,,,,,,,,,,,,
BHEL,S3,2026-02-17,2026,-7.0000000000000036,-1.0,28,stop,7.000000000000001,False,,,,,,,,,,,,,
BHEL,S3,2026-02-18,2026,21.00000000000002,3.0,35,target,7.000000000000001,False,,,,,,,,,,,,,
BHEL,S3,2026-02-20,2026,-7.000000000000006,-1.0,26,stop,7.000000000000001,True,B_IB_at_M10,M10,-1.14763313609468,-1.0,0.0,15.0,1.14763313609468,-1.14763313609468,-1.0,0.0,stop,21.000000000000004,3.0000000000000004
BHEL,S3,2026-02-23,2026,-7.000000000000008,-1.0,24,stop,7.000000000000001,True,B_IB_at_M10,M10,-1.14763313609468,-1.0,0.0,14.0,1.14763313609468,-1.14763313609468,-1.0,0.0,stop,21.000000000000004,3.0000000000000004
BHEL,S3,2026-02-24,2026,-7.0000000000000115,-1.0,23,stop,7.000000000000001,True,B_IB_at_M10,M10,-1.14763313609468,-1.0,0.0,13.0,1.14763313609468,-1.14763313609468,-1.0,0.0,stop,21.000000000000004,3.0000000000000004
BHEL,S3,2026-02-25,2026,-7.000000000000001,-1.0,20,stop,7.000000000000001,True,B_IB_at_M10,M10,-1.14763313609468,-1.0,0.0,12.0,1.14763313609468,-1.14763313609468,-1.0,0.0,stop,21.000000000000004,3.0000000000000004
BHEL,S3,2026-02-26,2026,-7.0000000000000036,-1.0,19,stop,7.000000000000001,True,B_IB_at_M10,M10,-1.14763313609468,-1.0,0.0,11.0,1.14763313609468,-1.14763313609468,-1.0,0.0,stop,21.000000000000004,3.0000000000000004
BHEL,S3,2026-02-27,2026,-7.000000000000004,-1.0,20,stop,7.000000000000001,True,B_IB_at_M10,M10,-1.14763313609468,-1.0,0.0,10.0,1.14763313609468,-1.14763313609468,-1.0,0.0,stop,21.000000000000004,3.0000000000000004
BHEL,S3,2026-03-02,2026,21.00000000000002,3.0000000000000018,27,target,7.000000000000001,True,B_IB_at_M10,M10,-1.14763313609468,-1.0,0.0,9.0,1.14763313609468,-1.14763313609468,-1.0,0.0,stop,21.000000000000004,3.0000000000000004
BHEL,S3,2026-03-05,2026,-7.000000000000009,-1.0,18,stop,7.000000000000001,True,B_IB_at_M10,M10,-1.14763313609468,-1.0,0.0,7.0,1.14763313609468,-1.14763313609468,-1.0,0.0,stop,21.000000000000004,3.0000000000000004
BHEL,S3,2026-03-06,2026,21.000000000000014,3.0,24,target,7.000000000000001,True,B_IB_at_M10,M10,-1.14763313609468,-1.0,0.0,6.0,1.14763313609468,-1.14763313609468,-1.0,0.0,stop,21.000000000000004,3.0000000000000004
BHEL,S3,2026-03-10,2026,20.999999999999993,2.9999999999999982,22,target,7.000000000000001,True,B_IB_at_M10,M10,-1.14763313609468,-1.0,0.0,4.0,1.14763313609468,-1.14763313609468,-1.0,0.0,stop,21.000000000000004,3.0000000000000004
BHEL,S3,2026-03-12,2026,-7.000000000000011,-1.0,13,stop,7.000000000000001,True,B_IB_at_M10,M10,-1.14763313609468,-1.0,0.0,2.0,1.14763313609468,-1.14763313609468,-1.0,0.0,stop,21.000000000000004,3.0000000000000004
BHEL,S3,2026-03-13,2026,21.000000000000004,3.0,19,target,7.000000000000001,True,B_IB_at_M10,M10,-1.14763313609468,-1.0,0.0,1.0,1.14763313609468,-1.14763313609468,-1.0,0.0,stop,21.000000000000004,3.0000000000000004
BHEL,S3,2026-03-17,2026,-7.000000000000011,-1.0,9,stop,7.000000000000001,False,,,,,,,,,,,,,
BHEL,S3,2026-03-18,2026,21.000000000000004,3.0,16,target,7.000000000000001,False,,,,,,,,,,,,,
BHEL,S3,2026-03-20,2026,21.000000000000036,3.0,14,target,7.000000000000001,False,,,,,,,,,,,,,
BHEL,S3,2026-03-24,2026,-7.000000000000002,-1.0,4,stop,7.000000000000001,False,,,,,,,,,,,,,
BHEL,S3,2026-03-25,2026,21.000000000000018,3.0,11,target,7.000000000000001,True,A_cross_then_IB,None,21.328377892339056,1.2157358866748282,0.0,16.0,17.543594892698714,21.328377892339056,1.2157358866748282,26.0,ema10,20.999999999999993,2.999999999999999
BHEL,S3,2026-04-08,2026,20.999999999999996,3.0,8,target,7.000000000000001,True,A_cross_then_IB,None,21.328377892339056,1.2157358866748282,0.0,9.0,17.543594892698714,21.328377892339056,1.2157358866748282,26.0,ema10,20.999999999999993,2.999999999999999
BHEL,S3,2026-06-10,2026,18.68339403750169,2.6690562910716653,69,timeout,7.000000000000001,True,A_cross_then_IB,None,0.5251969488558124,0.061605256981928085,0.0,9.0,8.525196948855825,0.5251969488558124,0.061605256981928085,6.0,ema10,-7.000000000000004,-1.0000000000000007
BHEL,S3,2026-06-11,2026,16.14521452145214,2.3064592173503016,68,timeout,7.000000000000001,True,A_cross_then_IB,None,0.5251969488558124,0.061605256981928085,0.0,8.0,8.525196948855825,0.5251969488558124,0.061605256981928085,6.0,ema10,-7.000000000000004,-1.0000000000000007
BHEL,S3,2026-07-03,2026,13.522580645161284,1.9317972350230406,53,timeout,7.000000000000001,False,,,,,,,,,,,,,
BHEL,S3,2026-07-06,2026,16.85482799840616,2.407832571200876,52,timeout,7.000000000000001,False,,,,,,,,,,,,,
BHEL,S3,2026-07-07,2026,16.437268395976698,2.34818119942524,51,timeout,7.000000000000001,False,,,,,,,,,,,,,
BHEL,S3,2026-07-08,2026,15.277777777777764,2.182539682539677,50,timeout,7.000000000000001,False,,,,,,,,,,,,,
BHEL,S3,2026-07-09,2026,11.296647691334591,1.6138068130477978,49,timeout,7.000000000000001,True,B_IB_at_V25,V25,-0.4422604422604451,-0.2623619866632653,0.0,16.0,1.6856879606879736,-0.4422604422604451,-0.2623619866632653,5.0,ema10,8.083538083538077,1.154791154791154
BHEL,S3,2026-07-10,2026,7.528721583964789,1.0755316548521128,48,timeout,7.000000000000001,True,B_IB_at_V25,V25,-0.4422604422604451,-0.2623619866632653,0.0,15.0,1.6856879606879736,-0.4422604422604451,-0.2623619866632653,5.0,ema10,8.083538083538077,1.154791154791154
BHEL,S3,2026-07-28,2026,8.577070220905837,1.225295745843691,36,timeout,7.000000000000001,True,B_IB_at_V25,V25,-0.4422604422604451,-0.2623619866632653,0.0,3.0,1.6856879606879736,-0.4422604422604451,-0.2623619866632653,5.0,ema10,8.083538083538077,1.154791154791154
BHEL,S3,2026-07-29,2026,9.156327543424311,1.3080467919177572,35,timeout,7.000000000000001,True,B_IB_at_V25,V25,-0.4422604422604451,-0.2623619866632653,0.0,2.0,1.6856879606879736,-0.4422604422604451,-0.2623619866632653,5.0,ema10,8.083538083538077,1.154791154791154
BHEL,S3,2026-07-30,2026,8.083538083538077,1.1547911547911536,34,timeout,7.000000000000001,True,B_IB_at_V25,V25,-0.4422604422604451,-0.2623619866632653,0.0,1.0,1.6856879606879736,-0.4422604422604451,-0.2623619866632653,5.0,ema10,8.083538083538077,1.154791154791154
BHEL,S3,2026-07-31,2026,6.99258178280433,0.9989402546863322,33,timeout,7.000000000000001,True,A_cross_then_IB,M10,-1.5007146260123896,-0.2916531642053614,0.0,13.0,5.145545497856122,-1.5007146260123896,-0.2916531642053614,1.0,ema10,4.7879942829918924,0.683999183284556
BHEL,S3,2026-08-03,2026,6.784803981065661,0.9692577115808086,32,timeout,7.000000000000001,True,A_cross_then_IB,M10,-1.5007146260123896,-0.2916531642053614,0.0,12.0,5.145545497856122,-1.5007146260123896,-0.2916531642053614,1.0,ema10,4.7879942829918924,0.683999183284556
BHEL,S3,2026-08-04,2026,6.6682832201745885,0.9526118885963679,31,timeout,7.000000000000001,True,A_cross_then_IB,M10,-1.5007146260123896,-0.2916531642053614,0.0,11.0,5.145545497856122,-1.5007146260123896,-0.2916531642053614,1.0,ema10,4.7879942829918924,0.683999183284556
BHEL,S3,2026-08-05,2026,7.779002817591572,1.1112861167987944,30,timeout,7.000000000000001,True,A_cross_then_IB,M10,-1.5007146260123896,-0.2916531642053614,0.0,10.0,5.145545497856122,-1.5007146260123896,-0.2916531642053614,1.0,ema10,4.7879942829918924,0.683999183284556
BHEL,S3,2026-08-06,2026,8.56367226061204,1.2233817515160044,29,timeout,7.000000000000001,True,A_cross_then_IB,M10,-1.5007146260123896,-0.2916531642053614,0.0,9.0,5.145545497856122,-1.5007146260123896,-0.2916531642053614,1.0,ema10,4.7879942829918924,0.683999183284556
BHEL,S3,2026-08-07,2026,7.55501222493887,1.079287460705551,28,timeout,7.000000000000001,True,A_cross_then_IB,M10,-1.5007146260123896,-0.2916531642053614,0.0,8.0,5.145545497856122,-1.5007146260123896,-0.2916531642053614,1.0,ema10,4.7879942829918924,0.683999183284556
BHEL,S3,2026-08-10,2026,9.156327543424311,1.3080467919177572,27,timeout,7.000000000000001,True,A_cross_then_IB,M10,-1.5007146260123896,-0.2916531642053614,0.0,7.0,5.145545497856122,-1.5007146260123896,-0.2916531642053614,1.0,ema10,4.7879942829918924,0.683999183284556
BHEL,S3,2026-08-11,2026,4.738095238095233,0.6768707482993181,26,timeout,7.000000000000001,True,A_cross_then_IB,M10,-1.5007146260123896,-0.2916531642053614,0.0,6.0,5.145545497856122,-1.5007146260123896,-0.2916531642053614,1.0,ema10,4.7879942829918924,0.683999183284556
BHEL,S3,2026-08-19,2026,6.384522370012087,0.9120746242874394,20,timeout,7.000000000000001,True,B_IB_at_V25,V25,1.0671462829736185,0.44743854004323536,0.0,4.0,2.3850119904076696,1.0671462829736185,0.44743854004323536,9.0,ema10,5.4916067146282925,0.7845152449468988
BHEL,S3,2026-08-20,2026,6.513317191283287,0.9304738844690402,19,timeout,7.000000000000001,True,B_IB_at_V25,V25,1.0671462829736185,0.44743854004323536,0.0,3.0,2.3850119904076696,1.0671462829736185,0.44743854004323536,9.0,ema10,5.4916067146282925,0.7845152449468988
BHEL,S3,2026-08-21,2026,6.92756441419543,0.9896520591707757,18,timeout,7.000000000000001,True,B_IB_at_V25,V25,1.0671462829736185,0.44743854004323536,0.0,2.0,2.3850119904076696,1.0671462829736185,0.44743854004323536,9.0,ema10,5.4916067146282925,0.7845152449468988
BHEL,S3,2026-08-24,2026,5.4916067146282925,0.784515244946899,17,timeout,7.000000000000001,True,B_IB_at_V25,V25,1.0671462829736185,0.44743854004323536,0.0,1.0,2.3850119904076696,1.0671462829736185,0.44743854004323536,9.0,ema10,5.4916067146282925,0.7845152449468988
BHEL,S3,2026-08-25,2026,5.8724428399518604,0.8389204057074074,16,timeout,7.000000000000001,True,A_cross_then_IB,M10,-4.789336947927254,-0.5801741890902619,0.0,4.0,8.2549983056591,-4.789336947927254,-0.5801741890902619,5.0,ema10,-7.000000000000001,-1.0
BHEL,S3,2026-08-26,2026,1.3711257057264636,0.19587510081806608,15,timeout,7.000000000000001,True,A_cross_then_IB,M10,-4.789336947927254,-0.5801741890902619,0.0,3.0,8.2549983056591,-4.789336947927254,-0.5801741890902619,5.0,ema10,-7.000000000000001,-1.0
BHEL,S3,2026-09-07,2026,4.204666587705792,0.6006666553865417,7,timeout,7.000000000000001,True,B_IB_at_M10,M10,-3.975732072861425,-1.0,0.0,2.0,3.975732072861425,-3.975732072861425,-1.0,3.0,stop,1.4295596034124944,0.2042228004874992
BHEL,S3,2026-09-08,2026,1.4295596034124944,0.20422280048749897,6,timeout,7.000000000000001,True,B_IB_at_M10,M10,-3.975732072861425,-1.0,0.0,1.0,3.975732072861425,-3.975732072861425,-1.0,3.0,stop,1.4295596034124944,0.2042228004874992
